Unnamed: 0,Wiki_ID,Movie_ID,title,release_date,BoxOfficeRevenue,Runtime,Languages,Countries,Genres,Year,BoxOfficeStandardize,budget,Net_revenue,pondered_rating
78923,293165,/m/01qvz8,Gigli,2003-07-27,7266209.0,121.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02l7c8"": ""Romance Film"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/01z4y"": ""Comedy""}",2003,0.0026080220796438,54000000.0,-46733791.0,3.05
78929,28882162,/m/0ddbjy4,Dredd,2012-07-11,36000000.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03rk0"": ""India"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action""}",2012,0.012935503187185,50000000.0,-14000000.0,6.85
78950,265143,/m/01n910,Red Dawn,1984-08-10,40000000.0,114.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/01w1sx"": ""Cold War"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/01drsx"": ""Disaster"", ""/m/01j1n2"": ""Coming of age"", ""/m/02kdv5l"": ""Action""}",1984,0.0143731806739519,4200000.0,35800000.0,6.35
78954,21488473,/m/05h4_qt,Law Abiding Citizen,2009-09-23,126690726.0,118.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/09blyk"": ""Psychological thriller""}",2009,0.0455315069443711,53000000.0,73690726.0,7.300000000000001
78964,25178358,/m/09g7hl2,The Wicker Tree,2011-07-19,,95.0,"{""/m/0t_2"": ""American English""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/01q03"": ""Cult"", ""/m/02n4kr"": ""Mystery"", ""/m/03npn"": ""Horror"", ""/m/07s9rl0"": ""Drama"", ""/m/01jfsb"": ""Thriller""}",2011,,7750000.0,,4.05
78971,19792885,/m/04mms8n,Zift,2008,,94.0,"{""/m/01bkv"": ""Bulgarian Language""}","{""/m/015qh"": ""Bulgaria""}","{""/m/01jfsb"": ""Thriller"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",2008,,796442.0,,6.2
78997,34086866,/m/0hr6d1j,Pitch Perfect,2012-10-04,46226459.0,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04rlf"": ""Music"", ""/m/04t36"": ""Musical"", ""/m/01z4y"": ""Comedy""}",2012,0.0166110906555962,17000000.0,29226459.0,7.199999999999999
79000,25619875,/m/09v71cj,The Beaver,2011-03-16,6370816.0,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0j1z8"": ""United Arab Emirates""}","{""/m/0vgkd"": ""Black comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",2011,0.0022862004901666,21000000.0,-14629184.0,6.4
79009,4508113,/m/0c640x,Inspector Gadget 2,2003-03-11,,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/06n90"": ""Science Fiction"", ""/m/04pbhw"": ""Superhero movie"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}",2003,,12000000.0,,3.7
79035,3650371,/m/09s8t4,Silk,2007-09-14,,109.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/04h9h"": ""Latin Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/03rjj"": ""Italy"", ""/m/0d060g"": ""Canada"", ""/m/03_3d"": ""Japan"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03q4nz"": ""World cinema"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",2007,,20000000.0,,5.699999999999999
79039,1026452,/m/03_f9d,Fantastic Voyage,1966-08-24,12000000.0,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure""}",1966,0.0043094382665837,5115000.0,6885000.0,6.75
79046,20647437,/m/051wd5z,Price of Glory,2000-03-31,3548556.0,120.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/01cgz"": ""Boxing""}",2000,0.0012718255742159,10000000.0,-6451444.0,4.75
79052,68125,/m/0hv9b,The Blood of Jesus,1941,,58.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04p5fxn"": ""Christian film"", ""/m/0bxdv5"": ""Race movie"", ""/m/01g6gs"": ""Black-and-white""}",1941,,5000.0,,5.15
79079,31327794,/m/0gj96ln,Hotel Transylvania,2012-09-08,223726633.0,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01zhp"": ""Computer Animation"", ""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy"", ""/m/0hcr"": ""Animation""}",2012,0.0804080916698475,85000000.0,138726633.0,6.9
79080,32955625,/m/0h51v_5,RRRrrrr!!!,2004-01-28,,98.0,"{""/m/064_8sq"": ""French Language""}","{""/m/0f8l9c"": ""France""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/05p553"": ""Comedy film""}",2004,,17820000.0,,6.0
79105,807842,/m/03dhdk,Beverly Hills Cop II,1987-05-20,299965036.0,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0556j8"": ""Buddy film"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}",1987,0.1078096505748877,20000000.0,279965036.0,6.35
79140,99463,/m/0pd64,The French Connection,1971-10-07,51700000.0,104.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/028v3"": ""Detective fiction"", ""/m/0hj3mxr"": ""Chase Movie"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action""}",1971,0.018578387322745,1800000.0,49900000.0,7.550000000000001
79142,42886,/m/0bscw,Gattaca,1997-09-07,12532777.0,108.0,"{""/m/02jcw"": ""Esperanto Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/0279xh5"": ""Future noir"", ""/m/07s9rl0"": ""Drama"", ""/m/02xh1"": ""Film noir"", ""/m/02l7c8"": ""Romance Film"", ""/m/026ny"": ""Dystopia""}",1997,0.0045009286411755,36000000.0,-23467223.0,7.6000000000000005
79159,33509716,/m/0bq8tmw,21 Jump Street,2012-03-12,201585328.0,109.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/05p553"": ""Comedy film"", ""/m/02kdv5l"": ""Action""}",2012,0.0724500777383127,42000000.0,159585328.0,6.95
79160,26946311,/m/0dk1cw,Children of the Corn,1984-03-09,,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/01jfsb"": ""Thriller"", ""/m/060__y"": ""Film adaptation"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural""}",1984,,800000.0,,5.6
79170,171562,/m/0170z3,American History X,1998-10-30,23875127.0,118.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0219x_"": ""Indie"", ""/m/0hj3n01"": ""Crime Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/01j1n2"": ""Coming of age"", ""/m/02kdv5l"": ""Action""}",1998,0.0085775889516831,20000000.0,3875127.0,8.35
79179,340276,/m/01x_hw,The Waterboy,1998-11-06,185991646.0,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z02hx"": ""Sports"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}",1998,0.0668454063515122,23000000.0,162991646.0,6.050000000000001
79183,5764903,/m/0f3fx6,The Nativity Story,2006-12-01,46432364.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04p5fxn"": ""Christian film"", ""/m/0bwgnb"": ""Christmas movie"", ""/m/07s9rl0"": ""Drama"", ""/m/04xvlr"": ""Period piece"", ""/m/0hj3n57"": ""Hagiography""}",2006,0.0166850969013244,35000000.0,11432364.0,6.6
79197,101954,/m/0pv3x,The English Patient,1996-11-06,231976425.0,155.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/082gq"": ""War film"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",1996,0.0833732267270748,27000000.0,204976425.0,7.2
79202,1103547,/m/0467wt,Brainstorm,1983-09-30,,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/09blyk"": ""Psychological thriller""}",1983,,15000000.0,,6.35
79203,13097473,/m/02z6cv7,Happy Days,2007,,165.0,"{""/m/0999q"": ""Malayalam Language"", ""/m/09s02"": ""Telugu language""}","{""/m/03rk0"": ""India""}","{""/m/01chg"": ""Bollywood"", ""/m/04t36"": ""Musical"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema""}",2007,,440141.0,,7.25
79211,407351,/m/024lt6,Rushmore,1998-09-17,17105219.0,93.0,"{""/m/064_8sq"": ""French Language"", ""/m/04h9h"": ""Latin Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy""}",1998,0.0061443528719123,9000000.0,8105219.0,7.55
79267,1611072,/m/05gjj1,A Scanner Darkly,2006-07-07,7659918.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/0279xh5"": ""Future noir"", ""/m/0hcr"": ""Animation"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/026ny"": ""Dystopia""}",2006,0.0027495287210531,8700000.0,-1040082.0,6.9
79270,2812023,/m/08487v,Love & Basketball,2000-04-16,27728118.0,107.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01j1n2"": ""Coming of age"", ""/m/0219x_"": ""Indie"", ""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",2000,0.009962428556037,20000000.0,7728118.0,7.35
79277,474085,/m/02dvxc,Bad News Bears,2005-07-22,35323292.0,113.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z02hx"": ""Sports"", ""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy""}",2005,0.0126922812230063,30000000.0,5323292.0,5.75
79289,226664,/m/01h18v,About Schmidt,2002-05-22,105834556.0,120.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0219x_"": ""Indie"", ""/m/03p5xs"": ""Comedy of manners"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy"", ""/m/0q9mp"": ""Tragicomedy""}",2002,0.0380353954270754,30000000.0,75834556.0,6.95
79294,9513043,/m/02ph9tm,You Don't Mess with the Zohan,2008-06-06,201802891.0,113.0,"{""/m/03hkp"": ""Hebrew Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",2008,0.072528274095076,90000000.0,111802891.0,5.55
79338,265033,/m/01n8hp,Space Jam,1996-11-10,,83.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hcr"": ""Animation"", ""/m/01z02hx"": ""Sports"", ""/m/0hj3mt0"": ""Alien Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film""}",1996,,80000000.0,,6.500172675182866
79349,11672955,/m/02rnh3f,Shadow Puppets,2007,,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror""}",2007,,2000000.0,,4.6
79402,10780993,/m/02qpt1w,Vicky Cristina Barcelona,2008-05-17,96408652.0,97.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/06mkj"": ""Spain""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",2008,0.0346475429337689,15000000.0,81408652.0,6.9
79407,4363119,/m/0bz8jz,Parasite,1982,,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror""}",1982,,800000.0,,4.6
79414,42137,/m/0bl06,The Greatest Show on Earth,1952-01-10,12000000.0,152.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/03k9fj"": ""Adventure""}",1952,0.0043094382665837,4000000.0,8000000.0,6.55
79434,708479,/m/034m7p,Blue Streak,1999-09-17,117758500.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy""}",1999,0.0423210918876426,65000000.0,52758500.0,6.25
79442,2639650,/m/07tlfx,The Assassination of Jesse James by the Coward Robert Ford,2007-09-02,15001776.0,159.0,"{""/m/02h40lc"": ""English Language"", ""/m/0295r"": ""Danish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/03g3w"": ""History"", ""/m/0hfjk"": ""Western"", ""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama""}",2007,0.005388334710463,30000000.0,-14998224.0,7.25
79444,11701,/m/0333t,Full Metal Jacket,1987-06-17,46300000.0,112.0,"{""/m/07zrf"": ""Vietnamese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01fc50"": ""Anti-war"", ""/m/082gq"": ""War film"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02kdv5l"": ""Action"", ""/m/07k67c"": ""Anti-war film"", ""/m/0hj3mz0"": ""Combat Films""}",1987,0.0166375227156098,17000000.0,29300000.0,8.05
79452,4460314,/m/0c3p5b,Trespass,1992-12-25,13747138.0,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02wtdps"": ""Crime Thriller""}",1992,0.0049373935088024,14000000.0,-252862.0,6.25
79456,7770667,/m/0kvgxk,The Ice Storm,1997-09-27,8038061.0,113.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n0w"": ""Ensemble Film"", ""/m/0219x_"": ""Indie"", ""/m/02h8pkk"": ""Family Drama"", ""/m/04xvlr"": ""Period piece"", ""/m/0hj3nbk"": ""Marriage Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}",1997,0.0028854406405228,18000000.0,-9961939.0,7.1
79471,26667799,/m/051z63b,Judas Kiss,2011-04-01,,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hn10"": ""LGBT"", ""/m/01hmnh"": ""Fantasy"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/07s9rl0"": ""Drama""}",2011,,500000.0,,5.550000000000001
79480,2337131,/m/074qy9,Split Second,1992-05-01,5430822.0,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/0g092b"": ""Monster movie"", ""/m/06n90"": ""Science Fiction"", ""/m/0219x_"": ""Indie""}",1992,0.0019483484372926,7.0,5430815.0,5.9
79504,2560949,/m/07n3hz,The Crimson Pirate,1952-09-27,2500000.0,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02qvnvs"": ""Swashbuckler films"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3m_6"": ""Costume Adventure"", ""/m/06l3bl"": ""Epic"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action""}",1952,0.0008949542355123,1850000.0,650000.0,7.0
79530,1161730,/m/04cf_l,Jackass: The Movie,2002-10-25,79497930.0,87.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan""}","{""/m/01z02hx"": ""Sports"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0hj3n1x"": ""Extreme Sports"", ""/m/0hj3mwy"": ""Bloopers & Candid Camera"", ""/m/01q03"": ""Cult"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action"", ""/m/09q17"": ""Slapstick"", ""/m/0jtdp"": ""Documentary""}",2002,0.0285695018576755,5000000.0,74497930.0,6.35
79547,1448945,/m/052g0w,The Brave Little Toaster,1987-07-10,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan"", ""/m/06f32"": ""Taiwan""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/04228s"": ""Road movie"", ""/m/0hcr"": ""Animation"", ""/m/04t36"": ""Musical"", ""/m/0bj8m2"": ""Children's"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/04rlf"": ""Music"", ""/m/0hqxf"": ""Family Film""}",1987,,2000000.0,,7.0
79549,142224,/m/011xg5,A.I. Artificial Intelligence,2001-06-26,235926552.0,144.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/06n90"": ""Science Fiction"", ""/m/0279xh5"": ""Future noir"", ""/m/03k9fj"": ""Adventure""}",2001,0.0847929788915173,100000000.0,135926552.0,7.0
79551,3569822,/m/09m6kg,A Beautiful Mind,2001-12-13,313542341.0,140.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/017fp"": ""Biography"", ""/m/09blyk"": ""Psychological thriller"", ""/m/04xvlr"": ""Period piece"", ""/m/0hj3nbk"": ""Marriage Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03bxz7"": ""Biographical film""}",2001,0.1126895970072546,60000000.0,253542341.0,7.949999999999999
79553,679040,/m/03272z,Soul Plane,2004-05-28,,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/09q17"": ""Slapstick"", ""/m/01z4y"": ""Comedy"", ""/m/01xpvb7"": ""Airplanes and airports""}",2004,,16000000.0,,4.6
79558,651322,/m/02_nsc,Days of Thunder,1990-06-27,157920733.0,107.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/0ltv"": ""Auto racing""}",1990,0.0567561764382392,60000000.0,97920733.0,5.99987111695245
79559,24077357,/m/07khzdj,"Bodies, Rest & Motion",1993-04-09,,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",1993,,2500000.0,,5.0
79560,5622371,/m/0dwtfk,Fetching Cody,2005,,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0d060g"": ""Canada""}","{""/m/06n90"": ""Science Fiction"", ""/m/0219x_"": ""Indie"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/0q9mp"": ""Tragicomedy"", ""/m/07s2s"": ""Time travel""}",2005,,1.0,,6.65
79566,66870,/m/0hmr4,Annie Hall,1977-04-20,38251425.0,94.0,"{""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/03p5xs"": ""Comedy of manners"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/03pgfj"": ""New Hollywood""}",1977,0.013744708946096,4000000.0,34251425.0,7.9
79568,1330432,/m/04t9c0,Mighty Aphrodite,1995-09,26000000.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/01z4y"": ""Comedy"", ""/m/0219x_"": ""Indie""}",1995,0.0093413094702678,15000000.0,11000000.0,6.85
79584,499810,/m/02ht1k,A Mighty Wind,2003-04-16,18750246.0,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/04t36"": ""Musical"", ""/m/0220p9g"": ""Musical comedy"", ""/m/0l4h_"": ""Mockumentary"", ""/m/01z4y"": ""Comedy""}",2003,0.0067356074426683,6000000.0,12750246.0,6.9
79607,29165410,/m/0dll_t2,This Means War,2012-02-14,156491279.0,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy""}",2012,0.056242402979697,65000000.0,91491279.0,6.1
79630,18498744,/m/04f0_ys,Wake up Sid,2009-10-02,,138.0,"{""/m/03k50"": ""Hindi Language"", ""/m/01c7y"": ""Bengali Language"", ""/m/02h40lc"": ""English Language""}","{""/m/03rk0"": ""India""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",2009,,3000000.0,,7.199999999999999
79649,15852561,/m/03nx42z,Foolish Wives,1922,,150.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06ppq"": ""Silent film"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}",1922,,1100000.0,,6.7
79661,385742,/m/0224yq,The Fall of the Roman Empire,1964-03-26,,188.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01lmb_"": ""Sword and Sandal"", ""/m/02p0szs"": ""Historical fiction"", ""/m/06l3bl"": ""Epic"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/0hj3n6f"": ""Historical Epic""}",1964,,19000000.0,,6.35
79671,6809623,/m/0gq09g,Dheena,2001-01-14,,167.0,"{""/m/07c9s"": ""Tamil Language""}","{""/m/03rk0"": ""India""}","{""/m/02kdv5l"": ""Action""}",2001,,500000.0,,6.199999999999999
79696,216842,/m/01frcm,Day of the Fight,1951,,16.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z02hx"": ""Sports"", ""/m/02hmvc"": ""Short Film"", ""/m/017fp"": ""Biography"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0jtdp"": ""Documentary""}",1951,,3900.0,,5.800000000000001
