Wiki_ID,Movie_ID,title,release_date,BoxOfficeRevenue,Runtime,Languages,Countries,Genres,releaseYear,year,budget,Net_revenue
2707684,/m/07z985,Supernova,2000-01-14,14828081.0,90.0,"['French Language', 'Italian Language', 'German Language', 'English Language', 'Spanish Language']","['United States of America', 'Switzerland']","['Thriller', 'Science Fiction', 'Horror', 'Adventure']",2000,2000,90000000.0,-75171919.0
4306621,/m/0bw7lf,Elephants Dream,2006-03-24,,10.9,['English Language'],['Netherlands'],"['Short Film', 'Computer Animation']",2006,2006,150000.0,
1065214,/m/042y1c,Amadeus,1984-09-06,51973029.0,180.0,"['English Language', 'Italian Language', 'Latin Language', 'German Language']",['United States of America'],"['Biography', 'Costume drama', 'Comedy-drama', 'Period piece', 'Drama', 'Biopic [feature]', 'Music', 'Biographical film', 'Musical Drama']",1984,1984,18000000.0,33973029.0
4354571,/m/0bys_y,Matchstick Men,2003-09-02,65573198.0,120.0,['English Language'],['United States of America'],"['Crime Fiction', 'Thriller', 'Crime Drama', 'Caper story', 'Family Drama', 'Comedy-drama', 'Drama', 'Comedy', 'Film adaptation', 'Black comedy']",2003,2003,62000000.0,3573198.0
6223567,/m/0fxmbn,The Man with the Golden Gun,1974-12-19,97600000.0,125.0,"['Chinese language', 'Cantonese', 'English Language', 'Thai Language']","['Kingdom of Great Britain', 'United Kingdom']","['Thriller', 'Action Thrillers', 'Glamorized Spy Film', 'Action', 'Adventure']",1974,1974,7000000.0,90600000.0
9149984,/m/027zgk7,Bathing Beauty,1944,3500000.0,101.0,['English Language'],['United States of America'],"['Romantic comedy', 'Musical', 'Comedy', 'Musical comedy']",1944,1944,2361000.0,1139000.0
2692160,/m/07y9l5,Divine Secrets of the Ya-Ya Sisterhood,2002-06-03,73839240.0,116.0,['English Language'],['United States of America'],"['Ensemble Film', 'Family Drama', 'Americana', 'Comedy-drama', 'Period piece', 'Drama', 'Comedy', 'Film adaptation']",2002,2002,27000000.0,46839240.0
67417,/m/0hqqs,Under Siege,1992-10-09,156563139.0,103.0,['English Language'],"['France', 'United States of America']","['Thriller', 'Action/Adventure', 'Action', 'Martial Arts Film']",1992,1992,35000000.0,121563139.0
1682270,/m/05n056,What a Way to Go!,1964,,111.0,"['French Language', 'English Language']",['United States of America'],"['Romantic comedy', 'Parody', 'Musical', 'Comedy', 'Black comedy', 'Romance Film']",1964,1964,20000000.0,
3815899,/m/0b1f0w,Dementia 13,1963-09-25,,75.0,['English Language'],['United States of America'],"['Thriller', 'B-movie', 'Indie', 'Gothic Film', 'Horror', 'Slasher']",1963,1963,30000.0,
159171,/m/014_x2,City of Angels,1998-04-10,198685114.0,114.0,['English Language'],"['United States of America', 'Germany']","['Thriller', 'Remake', 'Fantasy', 'Drama', 'Romantic drama', 'Romance Film', 'Romantic fantasy']",1998,1998,55000000.0,143685114.0
1113205,/m/0473rc,Bedazzled,2000-10-19,90383208.0,93.0,"['Russian Language', 'English Language', 'Spanish Language']","['United States of America', 'Germany']","['Romantic comedy', 'Black comedy', 'Romance Film', 'Fantasy', 'Comedy']",2000,2000,48000000.0,42383208.0
3462557,/m/09dsqr,The Master Gunfighter,1975-10-03,,110.0,['English Language'],['United States of America'],"['Action/Adventure', 'Western', 'Action', 'Indian Western', 'Hybrid Western']",1975,1975,3500000.0,
2864621,/m/087pfc,Click,2006-06-22,237681299.0,92.0,"['Japanese Language', 'English Language', 'Portuguese Language']",['United States of America'],"['Science Fiction', 'Comedy-drama', 'Drama', 'Comedy', 'Fantasy', 'Time travel', 'Romance Film']",2006,2006,82500000.0,155181299.0
26007941,/m/0b6gpx5,Valhalla Rising,2009-09-04,30638.0,100.0,['English Language'],"['Denmark', 'United Kingdom']","['Adventure', 'World cinema', 'History', 'Action/Adventure', 'Period piece', 'Drama', 'Action']",2009,2009,5641880.0,-5611242.0
3434085,/m/09c6_x,Sorority Boys,2002-03-19,12517488.0,93.0,['English Language'],['United States of America'],"['LGBT', 'Sex comedy', 'Gross-out film', 'Comedy', 'Gross out', 'Comedy of Errors', 'Teen', 'Slapstick']",2002,2002,12000000.0,517488.0
932407,/m/03r6y_,Beyond the Sea,2004-09-11,8450000.0,121.0,['English Language'],"['United States of America', 'United Kingdom', 'Germany']","['Music', 'Musical', 'Biography', 'Drama']",2004,2004,23000000.0,-14550000.0
961796,/m/03tp6l,House of Wax,1953-04-25,,90.0,['English Language'],['United States of America'],['Horror'],1953,1953,658000.0,
637256,/m/02z9rr,Waterworld,1995-07-28,264218220.0,135.0,['English Language'],['United States of America'],"['Thriller', 'Science Fiction', 'Adventure', 'Doomsday film', 'Apocalyptic and post-apocalyptic fiction', 'Action']",1995,1995,175000000.0,89218220.0
3624365,/m/09qnl9,Tsotsi,2005-12-23,9879971.0,94.0,"['Xhosa Language', 'Afrikaans Language', 'Zulu Language', 'Sotho language', 'English Language']","['South Africa', 'United Kingdom']","['Crime Fiction', 'Drama', 'World cinema', 'Crime Drama']",2005,2005,3000000.0,6879971.0
1556078,/m/05b2dn,Snake Eyes,1998-07-30,103891409.0,99.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Mystery', 'Drama', 'Suspense', 'Crime Thriller']",1998,1998,73000000.0,30891409.0
217835,/m/01fxc3,Buffalo '66,1998,2375097.0,120.0,['English Language'],['United States of America'],"['Crime Fiction', 'Indie', 'Crime Drama', 'Road movie', 'Comedy-drama', 'Cult', 'Drama', 'Comedy', 'Black comedy', 'Romance Film']",1998,1998,1500000.0,875097.0
10071292,/m/02q0v8n,Along Came a Spider,2001-04-06,105178561.0,104.0,['English Language'],['United States of America'],"['Crime Fiction', 'Thriller', 'Psychological thriller', 'Mystery', 'Suspense', 'Film adaptation', 'Crime Thriller']",2001,2001,60000000.0,45178561.0
12292280,/m/02vz6dn,Mr. Nobody,2009-09-12,,133.0,['English Language'],"['France', 'Belgium', 'Canada', 'Germany']","['Drama', 'Romance Film', 'Fantasy', 'Science Fiction']",2009,2009,47000000.0,
2103217,/m/06mb0s,Factory Girl,2006-12-29,2581387.0,99.0,"['French Language', 'English Language', 'Slovak Language']",['United States of America'],"['Biography', 'Indie', 'Period piece', 'Drama', 'Biopic [feature]', 'Biographical film']",2006,2006,7000000.0,-4418613.0
18764957,/m/04gv3db,Night at the Museum: Battle of the Smithsonian,2009-05-14,413106170.0,104.0,['English Language'],"['United States of America', 'Canada']","['Fantasy Adventure', 'Adventure', 'Action/Adventure', 'Fantasy', 'Comedy', 'Adventure Comedy', 'Family Film', 'Action']",2009,2009,150000000.0,263106170.0
1977174,/m/06bd5j,Basic Instinct 2,2006-03-31,38629478.0,113.0,['English Language'],"['United States of America', 'Spain', 'United Kingdom', 'Germany']","['Crime Fiction', 'Thriller', 'Erotic thriller', 'Psychological thriller', 'Mystery', 'Crime Thriller']",2006,2006,70000000.0,-31370522.0
947616,/m/03sfjd,House on Haunted Hill,1999-10-27,40846082.0,99.0,['English Language'],['United States of America'],"['Thriller', 'Mystery', 'Horror']",1999,1999,19000000.0,21846082.0
698969,/m/033s0w,The Horse Whisperer,1998-05-15,186883563.0,168.0,['English Language'],['United States of America'],"['Romantic drama', 'Romance Film', 'Drama', 'Western']",1998,1998,60000000.0,126883563.0
3127557,/m/08t6yk,The Fury,1978,24000000.0,125.0,['English Language'],['United States of America'],"['Thriller', 'Cult', 'Horror', 'Psychological thriller']",1978,1978,5500000.0,18500000.0
2551150,/m/07mjjc,Rebound,2005-07-01,17492014.0,1003.0,['English Language'],['United States of America'],"['Sports', 'Family Film', 'Comedy']",2005,2005,45000000.0,-27507986.0
1001142,/m/03y5qf,Repulsion,1965,,105.0,['English Language'],['United Kingdom'],"['Thriller', 'Psychological thriller', 'Black-and-white']",1965,1965,300000.0,
528464,/m/02lxrv,Ed Wood,1994-09-23,5887457.0,127.0,['English Language'],['United States of America'],"['LGBT', 'Comedy-drama', 'Black-and-white', 'Cult', 'Drama', 'Comedy', 'Biopic [feature]', 'Black comedy', 'Biographical film']",1994,1994,18000000.0,-12112543.0
1594408,/m/05f64z,Turbo: A Power Rangers Movie,1997,9615840.0,85.0,['English Language'],['United States of America'],"['Adventure', 'Superhero movie', ""Children's/Family"", 'Superhero', 'Martial Arts Film', ""Children's Fantasy"", 'Family Film', 'Action']",1997,1997,10000000.0,-384160.0
2675554,/m/07x4qr,The Smurfs,2011-07-24,563749323.0,103.0,['English Language'],['United States of America'],"['Adventure', 'Computer Animation', 'Animation', 'Fantasy', 'Comedy', 'Family Film', 'Fantasy Comedy']",2011,2011,110000000.0,453749323.0
461364,/m/02cbhg,Cold Mountain,2003-12-25,173013509.0,154.0,['English Language'],"['United States of America', 'Italy', 'Romania', 'United Kingdom']","['Anti-war', 'Period piece', 'Drama', 'War film', 'Romance Film', 'Anti-war film']",2003,2003,79000000.0,94013509.0
8729170,/m/027gl6j,Stateside,2004,,97.0,['English Language'],"['United States of America', 'Germany']","['Drama', 'Romantic drama', 'Period piece', 'Coming of age', 'Romance Film']",2004,2004,16000000.0,
45242,/m/0c9k8,Reds,1981,50000000.0,194.0,"['France', 'Finnish Language', 'English Language', 'Russian Language', 'German Language']",['United States of America'],"['Biographical film', 'Biography', 'Period piece', 'Drama', 'War film', 'Romantic drama', 'Romance Film', 'Political drama', 'New Hollywood']",1981,1981,32000000.0,18000000.0
23380332,/m/06wb8sr,Nanny McPhee and the Big Bang,2010-03-24,,112.0,['English Language'],"['France', 'United States of America', 'United Kingdom']","['Family Film', 'Fantasy Comedy', 'Fantasy', 'Comedy']",2010,2010,35000000.0,
265891,/m/01nc_h,The Great Race,1965-07-01,,146.0,['English Language'],['United States of America'],"['Parody', 'Ensemble Film', 'Adventure', 'Costume Adventure', 'Sports', 'Musical', 'Adventure Comedy', 'Comedy', 'Family Film', 'Action', 'Romance Film', 'Slapstick']",1965,1965,12000000.0,
73441,/m/0jqn5,E.T. the Extra-Terrestrial,1982-05-26,792910554.0,120.0,['English Language'],['United States of America'],"['Science Fiction', 'Adventure', ""Children's/Family"", 'Family Drama', ""Children's"", 'Fantasy', ""Children's Fantasy"", 'Drama', 'Family Film', 'Sci-Fi Adventure']",1982,1982,10500000.0,782410554.0
1064068,/m/042t_b,Woodstock,1970,50000000.0,330.0,['English Language'],['United States of America'],"['Music', 'Rockumentary', 'Concert film', 'Documentary']",1970,1970,600000.0,49400000.0
883489,/m/03ljzq,Mona Lisa Smile,2003-12-19,141337989.0,117.0,"['Italian Language', 'English Language']",['United States of America'],"['Drama', 'Romance Film', 'Feminist Film', 'Coming of age', 'Period piece']",2003,2003,65000000.0,76337989.0
7787845,/m/0kvh49,Living Out Loud,1998-10-30,15610299.0,102.0,['English Language'],['United States of America'],"['Romantic comedy', 'Comedy-drama', 'Drama', 'Comedy', 'Film adaptation', 'Romantic drama', 'Romance Film', 'Feminist Film']",1998,1998,12000000.0,3610299.0
16780424,/m/0405x3x,The Unholy Three,1925-08-16,,86.0,"['Silent film', 'English Language']",['United States of America'],"['Thriller', 'Crime Fiction', 'Silent film', 'Indie', 'Black-and-white']",1925,1925,103000.0,
36929245,/m/0m0l_0b,Before Midnight,2013,,,['English Language'],['United States of America'],"['Romance Film', 'Drama']",2013,2013,3000000.0,
4200803,/m/0bpn48,I Wanna Hold Your Hand,1978-04-21,1944682.0,104.0,['English Language'],['United States of America'],"['Ensemble Film', 'Musical', 'Screwball comedy', 'Comedy', 'Teen']",1978,1978,2700000.0,-755318.0
3051466,/m/08n76_,84C MoPic,1989-03-22,154264.0,95.0,"['Vietnamese Language', 'English Language']",['United States of America'],"['Drama', 'War film']",1989,1989,500000.0,-345736.0
525292,/m/02lk38,Hidalgo,2004-02-17,108103450.0,135.0,"['Sioux language', 'Arabic Language', 'English Language']",['United States of America'],"['Adventure', 'Costume Adventure', 'Period piece', 'Action/Adventure', 'Western', 'Drama']",2004,2004,100000000.0,8103450.0
12147070,/m/02vr9lr,Things We Lost in the Fire,2007-10-19,8547733.0,118.0,['English Language'],"['United States of America', 'United Kingdom']",['Drama'],2007,2007,16000000.0,-7452267.0
23808966,/m/014z96,Bill & Ted's Excellent Adventure,1989-02-17,40485039.0,88.0,"['French Language', 'German Language', 'English Language']",['United States of America'],"['Science Fiction', 'Buddy film', 'Adventure', 'Fantasy', 'Comedy', 'Time travel', 'Sci-Fi Adventure', 'Family Film', 'Teen']",1989,1989,10000000.0,30485039.0
4446720,/m/0c2xrs,Paradise,1991,18634643.0,107.0,['English Language'],['United States of America'],"['Family Drama', 'Drama', 'Film adaptation', 'Romantic drama', 'Family Film', 'Romance Film']",1991,1991,34000000.0,-15365357.0
104984,/m/0q9sg,Rocky IV,1985-11-27,300473716.0,91.0,"['English Language', 'Russian Language']",['United States of America'],"['Sports', 'Action', 'Drama', 'Political drama', 'Boxing']",1985,1985,31000000.0,269473716.0
1022566,/m/03bx2lk,G-Force,2009-07-24,292810686.0,88.0,['English Language'],['United States of America'],"['Adventure', ""Children's/Family"", 'Animal Picture', ""Children's"", 'Comedy', 'Family Film']",2009,2009,150000000.0,142810686.0
1487312,/m/0558xt,Chain Reaction,1996-08-02,,106.0,['English Language'],['United States of America'],"['Thriller', 'Action/Adventure', 'Action', 'Drama']",1996,1996,50000000.0,
12940547,/m/02z0qgs,9,2009-08-19,48428063.0,79.0,['English Language'],['United States of America'],"['Thriller', 'Science Fiction', 'Adventure', 'Computer Animation', 'Animation', 'Mystery', 'Apocalyptic and post-apocalyptic fiction', 'Fantasy', 'Action']",2009,2009,30000000.0,18428063.0
44122,/m/0c0zq,American Beauty,1999-09-08,356296601.0,100.0,['English Language'],['United States of America'],"['LGBT', 'Existentialism', 'Satire', 'Drama', 'Comedy', 'Romantic drama', 'Black comedy', 'Romance Film']",1999,1999,15000000.0,341296601.0
1086550,/m/044sv0,Deep Blue Sea,1999-07-30,165048228.0,105.0,['English Language'],"['United States of America', 'Australia']","['Thriller', 'Natural horror films', 'Science Fiction', 'Horror', 'Adventure', 'Action/Adventure', 'Action']",1999,1999,60000000.0,105048228.0
556241,/m/02pp19,Robin Hood: Men in Tights,1993-07-28,35739755.0,105.0,['English Language'],"['United States of America', 'France']","['Parody', 'Comedy', 'Adventure', 'Slapstick']",1993,1993,20000000.0,15739755.0
2238387,/m/06ybb1,Rhinestone,1984-06-22,21435321.0,111.0,['English Language'],['United States of America'],['Comedy'],1984,1984,28000000.0,-6564679.0
13670373,/m/043tvp3,Terminator Salvation,2009-05-14,371353001.0,115.0,"['Italian Language', 'English Language']","['United States of America', 'Italy', 'United Kingdom', 'Germany']","['Thriller', 'Science Fiction', 'Adventure', 'Doomsday film', 'Action/Adventure', 'Apocalyptic and post-apocalyptic fiction', 'War film', 'Action']",2009,2009,200000000.0,171353001.0
3535920,/m/09k21j,In the Good Old Summertime,1949-07-29,,102.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Musical', 'Comedy', 'Musical comedy']",1949,1949,3400000.0,
13783850,/m/0gmd_x4,The Three Stooges,2012-04-12,,92.0,['English Language'],['United States of America'],"['Comedy', 'Slapstick']",2012,2012,30000000.0,
23980112,/m/076xkps,Priest,2011-04-26,,87.0,['English Language'],['United States of America'],"['Thriller', 'Science Fiction', 'Horror', 'Superhero movie', 'Action/Adventure', 'Action']",2011,2011,60000000.0,
1925273,/m/066l8_,The Fantastic Four,1994,,90.0,['English Language'],['United States of America'],['Superhero movie'],1994,1994,1500000.0,
2161222,/m/06rcdl,Sarkar,2005-07-01,,120.0,"['Hindi Language', 'Urdu Language']",['India'],"['Crime Fiction', 'Thriller', 'Gangster Film', 'World cinema', 'Crime Drama', 'Action/Adventure', 'Drama', 'Bollywood']",2005,2005,1900000.0,
945029,/m/03s5lz,Analyze This,1999-03-05,,109.0,['English Language'],"['United States of America', 'Australia']","['Crime Fiction', 'Comedy']",1999,1999,80000000.0,
4441267,/m/0c2l1s,.45,2006-11-30,,101.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Indie', 'Psychological thriller', 'Drama', 'Crime Thriller', 'Black comedy', 'Action']",2006,2006,5000000.0,
1166096,/m/04cv9m,All the King's Men,2006-09-21,9450897.0,128.0,['English Language'],"['United States of America', 'Germany']","['Thriller', 'Remake', 'Period piece', 'Drama', 'Film adaptation', 'Political drama']",2006,2006,55000000.0,-45549103.0
171555,/m/0170xl,Gods and Monsters,1998-01-21,6451628.0,105.0,['English Language'],"['United States of America', 'United Kingdom']","['LGBT', 'Biography', 'Indie', 'Gay Themed', 'Gay', 'Period piece', 'Gay Interest', 'Drama', 'Film adaptation', 'Biographical film']",1998,1998,10000000.0,-3548372.0
33446,/m/083fl,Waterloo,1970,,129.0,"['Russian Language', 'English Language']","['Italy', 'Soviet Union', 'Russia']","['Action', 'Drama', 'Epic', 'World cinema', 'War film']",1970,1970,25000000.0,
30007,/m/07cz2,The Matrix,1999-03-31,463517383.0,135.0,['English Language'],"['United States of America', 'Australia']","['Thriller', 'Science Fiction', 'Adventure', 'Doomsday film', 'Existentialism', 'Action/Adventure', 'Martial Arts Film', 'Action']",1999,1999,63000000.0,400517383.0
22951393,/m/0640hth,Wrong Side of Town,2010,,88.0,['English Language'],['United States of America'],"['Action/Adventure', 'Thriller', 'Action Thrillers', 'Action']",2010,2010,1500000.0,
30026786,/m/0fqpgwr,Never Back Down 2: The Beatdown,2011-06-10,,103.0,[],[],"['Action/Adventure', 'Thriller', 'Action', 'Martial Arts Film']",2011,2011,3000000.0,
5830099,/m/0f7x7b,Summer Catch,2001-08-22,19772447.0,105.0,['English Language'],['United States of America'],"['Romantic comedy', 'Comedy-drama', 'Sports', 'Drama', 'Comedy', 'Romance Film', 'Teen']",2001,2001,34000000.0,-14227553.0
14899108,/m/02qr2tx,Splice,2009-10-06,26857459.0,103.0,"['French Language', 'English Language']","['United States of America', 'France', 'Canada']","['Thriller', 'Drama', 'Science Fiction', 'Horror', 'Sci-Fi Horror']",2009,2009,26000000.0,857459.0
10536433,/m/02qh3bt,License to Wed,2007-07-03,69307224.0,101.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']",2007,2007,35000000.0,34307224.0
320401,/m/01vfqh,Barton Fink,1991-05,6153939.0,117.0,['English Language'],"['United States of America', 'United Kingdom']","['Thriller', 'Indie', 'Comedy-drama', 'Mystery', 'Period piece', 'Drama', 'Comedy', 'Black comedy']",1991,1991,9000000.0,-2846061.0
3130501,/m/08tdcx,Two Can Play That Game,2001-09-07,22391450.0,90.0,['English Language'],['United States of America'],"['Romantic comedy', 'Sex comedy', 'Romance Film', 'Comedy']",2001,2001,6000000.0,16391450.0
27656617,/m/0c40vxk,Haywire,2011-11-07,31143859.0,93.0,['English Language'],['United States of America'],"['Thriller', 'Action', 'Spy']",2011,2011,23000000.0,8143859.0
1930290,/m/066z5r,Barbarella,1968-10-10,613285.0,98.0,['English Language'],"['France', 'Italy']","['Parody', 'Science Fiction', 'Fantasy Adventure', 'Adventure', 'World cinema', 'Superhero movie', 'Superhero', 'Cult', 'Satire', 'Fantasy', 'Comedy']",1968,1968,9000000.0,-8386715.0
3156200,/m/08w0v1,Hang 'Em High,1968-07-31,6800000.0,114.0,['English Language'],['United States of America'],"['Action/Adventure', 'Revisionist Western', 'Western']",1968,1968,1800000.0,5000000.0
2082449,/m/06kzhp,Original Gangstas,1996-05-10,,99.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Gangster Film', 'Action/Adventure', 'Blaxploitation', 'Drama', 'Crime Thriller', 'Action']",1996,1996,4800000.0,
4862696,/m/0crhxl,Dudley Do-Right,1999-08-21,9974410.0,82.0,['English Language'],"['United States of America', 'Canada']","['Romance Film', 'Family Film', 'Slapstick', 'Comedy', 'Adventure']",1999,1999,70000000.0,-60025590.0
5257449,/m/0db63d,Joe,1970,19319254.0,107.0,['English Language'],['United States of America'],"['Crime Fiction', 'Drama', 'Indie']",1970,1970,106000.0,19213254.0
305909,/m/01shy7,Zoolander,2001-09-28,,89.0,['English Language'],"['United States of America', 'Australia', 'Germany']","['Parody', 'Comedy of Errors', 'Comedy']",2001,2001,28000000.0,
414180,/m/025hhq,Something's Gotta Give,2003-12-12,266728738.0,128.0,"['French Language', 'English Language']",['United States of America'],"['Romantic comedy', 'Romance Film', 'Drama', 'Comedy']",2003,2003,80000000.0,186728738.0
32832064,/m/0fpmjtw,Gun Hill Road,2011-01,,88.0,['English Language'],['United States of America'],"['Drama', 'Indie']",2011,2011,119567.0,
2273470,/m/06_z5q,One Eight Seven,1997-08-03,,120.0,"['English Language', 'Spanish Language']",['United States of America'],"['Thriller', 'Crime Fiction', 'Drama']",1997,1997,20000000.0,
14142753,/m/03cvx8t,Sunshine Cleaning,2008-01-18,15476862.0,91.0,"['English Language', 'Spanish Language']",['United States of America'],"['Indie', 'Slice of life story', 'Comedy-drama', 'Drama', 'Comedy', 'Black comedy']",2008,2008,5000000.0,10476862.0
6646087,/m/0gf_yx,Harper,1966-02-23,12000000.0,121.0,['English Language'],['United States of America'],"['Thriller', 'Detective fiction', 'Detective', 'Mystery', 'Drama', 'Crime Thriller']",1966,1966,3500000.0,8500000.0
29273565,/m/0fpqrp8,The Wolverine,2013-07-24,,,['English Language'],['United States of America'],"['Science Fiction', 'Action']",2013,2013,120000000.0,
4538840,/m/0c7tp5,Hard Candy,2005-01,7022209.0,103.0,['English Language'],['United States of America'],"['Thriller', 'Indie', 'Psychological thriller', 'Erotic thriller', 'Drama', 'Suspense']",2005,2005,950000.0,6072209.0
16426208,/m/03y0_t7,My Best Girl,1927,,79.0,"['Silent film', 'English Language']",['United States of America'],"['Romantic comedy', 'Silent film', 'Melodrama', 'Family Drama', 'Comedy-drama', 'Black-and-white', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",1927,1927,483103.0,
4810421,/m/0cp6s8,Sugar,2004-05-22,,78.0,['English Language'],['Canada'],"['LGBT', 'Romance Film', 'Drama', 'Indie', 'Gay Themed']",2004,2004,375581.0,
515151,/m/02kfzz,The Ghost and the Darkness,1996-10-11,75019405.0,110.0,"['Hindi Language', 'Swahili Language', 'English Language']",['United States of America'],"['Thriller', 'Horror', 'Adventure', 'British Empire Film', 'Costume Adventure', 'Jungle Film', 'Action/Adventure', 'Period piece', 'Drama', 'Suspense', 'Action']",1996,1996,50000000.0,25019405.0
3732839,/m/09xykf,Jennifer Eight,1992-11-06,11390479.0,125.0,['English Language'],['United States of America'],"['Thriller', 'Psychological thriller', 'Mystery', 'Suspense', 'Crime Thriller', 'Whodunit']",1992,1992,20000000.0,-8609521.0
7199437,/m/0kv08j,The Penalty,1920,,93.0,"['Silent film', 'English Language']",['United States of America'],"['Drama', 'Silent film', 'Horror', 'Indie', 'Black-and-white']",1920,1920,89000.0,
3058252,/m/08nqp2,Fritz the Cat,1972-04-12,25000000.0,79.0,"['Yiddish Language', 'English Language']",['United States of America'],"['Indie', 'Adult', 'Animation', 'Cult', 'Satire', 'Comedy', 'Pornographic movie']",1972,1972,850000.0,24150000.0
962010,/m/03tps5,Meet the Fockers,2004-12-16,516642939.0,106.0,"['Hebrew Language', 'English Language', 'Spanish Language']",['United States of America'],"['Romance Film', 'Screwball comedy', 'Comedy', 'Domestic Comedy']",2004,2004,80000000.0,436642939.0
261107,/m/01mr29,Strangers on a Train,1951,1800000.0,101.0,['English Language'],['United States of America'],"['Thriller', 'LGBT', 'Psychological thriller', 'Black-and-white', 'Drama', 'Suspense', 'Film adaptation', 'Crime Thriller', 'Film noir']",1951,1951,1200000.0,600000.0
6902699,/m/025v0rv,Pennies from Heaven,1981,,108.0,['English Language'],['United States of America'],"['Romantic drama', 'Musical', 'Drama', 'Period piece', 'Romance Film']",1981,1981,22000000.0,
11843126,/m/02rv968,Urban Justice,2007-11-13,,96.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Action Thrillers', 'Action', 'Action/Adventure']",2007,2007,12000000.0,
20756695,/m/05qpqj6,Shorts,2009,28972508.0,89.0,['English Language'],"['United States of America', 'United Arab Emirates']","['Family Film', 'Comedy', 'Adventure']",2009,2009,40000000.0,-11027492.0
1369312,/m/04x98l,Galaxina,1980,,95.0,['English Language'],['United States of America'],"['Parody', 'Science Fiction', 'Adventure', 'Western', 'Comedy', 'Space western']",1980,1980,5500000.0,
935847,/m/03rhhk,Urban Legend,1998-09-25,72527595.0,93.0,['English Language'],"['United States of America', 'France']","['Horror', 'Slasher', 'Teen']",1998,1998,14000000.0,58527595.0
99031,/m/0p9tm,Butch Cassidy and the Sundance Kid,1969-09-23,102308889.0,110.0,"['English Language', 'Spanish Language']",['United States of America'],"['Buddy film', 'Adventure', 'Outlaw', 'Action/Adventure', 'Western', 'Drama', 'Comedy', 'Action', 'New Hollywood']",1969,1969,6000000.0,96308889.0
2813558,/m/084cd4,They,2002-11-27,16130385.0,90.0,['English Language'],['United States of America'],"['Thriller', 'Horror', 'Supernatural', 'Psychological thriller', 'Suspense', 'Crime Thriller']",2002,2002,17000000.0,-869615.0
5652838,/m/0dycv7,Fletch Lives,1989,39450960.0,95.0,['English Language'],['United States of America'],"['Crime Fiction', 'Thriller', 'Adventure', 'Comedy Thriller', 'Cult', 'Mystery', 'Comedy', 'Action', 'Whodunit']",1989,1989,8045760.0,31405200.0
3033155,/m/08lzxj,King Kong Lives,1986-12-19,4711220.0,105.0,['English Language'],['United States of America'],"['Monster movie', 'Indie', 'Creature Film', 'Action/Adventure', 'Action', 'Adventure']",1986,1986,10000000.0,-5288780.0
7460481,/m/0kv823,Felix the Cat: The Movie,1988-10,1964253.0,78.0,['English Language'],"['United States of America', 'Hungary', 'Germany']","['Science Fiction', 'Family Film', 'Fantasy', 'Musical', 'Animation']",1988,1988,9000000.0,-7035747.0
1643035,/m/05k1rz,Valiant,2005-03-25,61746888.0,75.0,['English Language'],"['United States of America', 'United Kingdom']","['Adventure', ""Children's/Family"", 'Computer Animation', 'Animation', 'Comedy', 'Family Film', 'Family-Oriented Adventure']",2005,2005,35000000.0,26746888.0
473776,/m/02dtnx,Wasabi,2001-10-31,10366360.0,94.0,"['French Language', 'Japanese Language']","['France', 'Japan']","['Thriller', 'Japanese Movies', 'World cinema', 'Action Comedy', 'Action/Adventure', 'Comedy', 'Crime Thriller', 'Action']",2001,2001,15300000.0,-4933640.0
16839388,/m/0407yj_,Cars 2,2011-06-18,559852396.0,106.0,"['French Language', 'Japanese Language', 'Italian Language', 'English Language']",['United States of America'],"['Adventure', ""Children's/Family"", 'Computer Animation', 'Animation', 'Comedy', 'Family Film', 'Action', 'Family-Oriented Adventure', 'Spy']",2011,2011,200000000.0,359852396.0
210860,/m/01dybc,Super Mario Bros.,1993-05-28,20915465.0,104.0,['English Language'],"['United States of America', 'United Kingdom']","['Thriller', 'Science Fiction', 'Fantasy Adventure', 'Buddy film', 'Indie', 'Doomsday film', 'Superhero movie', 'Fantasy', 'Comedy', 'Family Film', 'Action', 'Dystopia', 'Adventure']",1993,1993,48000000.0,-27084535.0
15968935,/m/08660ng,Hoodwinked Too! Hood vs. Evil,2011-04-29,16960968.0,87.0,['English Language'],['United States of America'],"['Indie', 'Computer Animation', 'Animation', ""Children's"", 'Comedy', 'Family Film']",2011,2011,30000000.0,-13039032.0
6809250,/m/0gp_gh,Outside Providence,1999-09-01,7302522.0,95.0,['English Language'],['United States of America'],"['Romantic comedy', 'Coming of age', 'Comedy', 'Romance Film', 'Stoner film', 'Teen']",1999,1999,7000000.0,302522.0
6446053,/m/025twgf,Dr. No,1962-10-05,59600000.0,109.0,"['French Language', 'English Language']",['United Kingdom'],"['Action/Adventure', 'Thriller', 'Glamorized Spy Film', 'Action', 'Adventure']",1962,1962,950000.0,58650000.0
